Input,Ambient,Flow,Radiation
18,16.5,0,1.18E+01
18,16.5,0,1.18E+01
18,16.5,0,1.18E+01
18,16.5,0,1.18E+01
18,16.5,0,1.18E+01
18,16.6,0,1.18E+01
18,16.7,0,1.18E+01
18,16.7,0,1.18E+01
18,16.7,0,1.18E+01
18,16.7,0,1.18E+01
18,16.8,0,1.18E+01
18,16.9,0,1.18E+01
18,16.9,0,1.18E+01
18,16.8,0,1.18E+01
18,16.8,0,1.18E+01
18,16.8,0,1.18E+01
18,17,0,1.18E+01
18,17.1,0,1.18E+01
18,17.1,0,1.18E+01
18,17.2,0,1.18E+01
18,17.3,0,1.18E+01
18,17.4,0,1.18E+01
18,17.4,0,1.18E+01
18,17.5,0,1.18E+01
18,17.5,0,1.18E+01
18,17.6,0,1.18E+01
18,17.6,0,1.18E+01
18,17.6,0,1.18E+01
18,17.7,0,1.18E+01
18,17.7,0,1.18E+01
18,17.8,0,1.18E+01
18,18,0,1.18E+01
18,18.2,0,1.18E+01
18,18.3,0,1.18E+01
18,18.4,0,1.18E+01
18,18.6,0,1.18E+01
18,18.7,0,1.18E+01
18,18.8,0,1.18E+01
18,18.8,0,1.18E+01
18,18.8,0,1.18E+01
18,18.7,0,1.18E+01
18,18.9,0,1.18E+01
18,18.9,0,1.18E+01
18,18.8,0,1.18E+01
18,19,0,1.18E+01
18,19,0,1.18E+01
18,19.1,0,1.18E+01
18,19.1,0,1.18E+01
18,18.9,0,1.18E+01
18,18.7,0,1.18E+01
18,18.7,0,1.18E+01
18,18.6,0,1.18E+01
18,18.5,0,1.18E+01
18,18.5,0,1.18E+01
18,18.5,0,1.18E+01
18,18.5,0,1.18E+01
18,18.6,0,1.18E+01
18,18.6,0,1.18E+01
18,18.5,0,1.18E+01
18,18.5,0,1.18E+01
18,18.5,0,1.18E+01
18,18.6,0,1.18E+01
18,18.7,0,1.18E+01
18,18.8,0,1.18E+01
